latent_dim_1,latent_dim_2
-0.041932926,-0.5559125
0.033705667,-0.090676405
0.015103847,0.5314238
-0.008827716,-1.6105436
0.042661607,-0.3623718
-0.031550705,-0.3610949
0.016904011,-1.2221938
-0.0350648,0.04385354
0.014504448,1.3631052
0.054855406,-0.22887851
0.026254952,0.5202875
-0.005704373,-0.2372847
0.006045714,1.2519177
0.02850531,0.82950234
-0.016988426,-0.33672333
0.026134938,-0.089866355
0.040813774,-0.4377005
-0.0066968948,1.6714594
0.027073488,0.8257377
0.015612036,-0.7635665
0.013206318,1.0690696
0.020197183,0.5714485
0.0040391684,1.3206894
0.0066450983,1.1665522
-0.0017020255,1.2950803
-0.02009748,-0.2282924
-0.0013474822,-0.08785915
0.027348459,0.54019904
-0.04291275,-0.38068902
0.0133686215,0.32269776
-0.049578488,-1.2080251
-0.020769164,-1.1536257
-0.0043008476,0.08159582
0.0015941113,0.94845134
-0.054276124,-1.0485783
-0.047034845,-1.3080403
0.025502577,0.47343802
-0.030153736,-0.11742623
0.017495587,1.3484674
-0.018109798,-2.0402007
-0.0015609115,-1.1164821
0.022286817,-1.2657585
0.0076290965,1.191735
0.0027000904,-0.2005808
-0.03712423,-0.4631703
0.020271108,0.019213658
-0.01361908,1.7339631
0.008700877,1.0965807
0.013778955,1.0847278
0.0076429844,1.1285585
-0.031205967,-2.2378747
-0.0098975,-1.038223
-0.034140393,-0.30637205
0.03450252,-0.09990141
0.025231615,0.95797694
0.01120922,0.75399125
0.022846043,-0.829616
0.041694984,-0.31036198
0.024338499,0.0014080415
0.033303306,-0.2807085
0.0034261197,1.7089525
0.033209845,-0.1751599
-0.00026156008,1.4768434
-0.0007534027,0.2573353
-0.0054881573,0.09788498
0.026352108,-0.6567292
0.028768733,-0.6001814
0.02481632,0.39426273
-0.0368838,-0.93023527
0.010025933,0.03971299
-0.022963718,-1.1664329
-0.014233053,1.6411393
0.014820784,0.37089944
0.001749441,1.7812568
-0.011511758,-0.08440761
0.02691093,0.74374723
-0.0056264848,1.0066252
0.024851099,0.5778311
-0.023740783,-0.2152473
0.008611888,1.1460762
0.0043468922,-0.1850631
-0.030355066,-0.31714118
-0.023678347,-2.0937855
0.03252241,-0.123655446
0.022738412,-0.9062643
0.015497029,-1.0552868
0.03289725,-0.13485484
0.02549608,0.48070556
-0.051559538,-0.6976555
0.0020615458,0.27038693
-0.029057592,-1.1181399
-0.044677407,-0.9138112
-0.02238734,-1.2198306
0.02652672,0.63535154
-0.02653937,-0.057631917
0.028281167,-0.13842663
-0.025955334,-1.6654356
0.008678466,-0.053053256
0.016422138,0.4547956
0.027869672,-0.8464075
0.012017012,0.7515942
0.021862283,1.270451
0.0050431043,1.5215168
0.021267414,0.37535805
0.00542666,-0.0065297326
-0.049764946,-1.1782129
0.017857552,-1.2778395
-0.018155292,0.1678553
0.015794232,-1.0045599
0.0026362687,0.9722649
-0.020877376,1.8286157
0.025234029,0.72586197
-0.05580677,-1.0362065
-0.01946032,-0.9046716
0.000386402,1.2260901
-0.018751368,-0.88445324
-0.061353803,-0.6150183
0.054618254,-0.25254223
-0.026296005,-0.24702121
0.0032908767,-0.1224687
-0.024717107,-0.052103736
0.0023037046,1.4357024
0.019372702,0.5743622
0.023010552,-0.0019947551
-0.0053771734,-1.6818867
0.032837585,-0.7665455
-0.0485954,-1.2449131
-0.0030350536,1.064945
-0.024116442,-0.007878533
-0.028070122,-0.33982772
-0.03782074,-0.42116868
-0.06095317,-0.65676403
-0.05502245,-0.5347289
0.006849915,-1.496668
-0.008753061,-1.0180371
0.031458616,-0.06300326
-0.02547498,-0.25862995
0.053920567,-0.2919395
-0.034270614,-0.33333963
-0.010547832,1.6801312
-0.031711802,-0.058917426
0.013439208,0.34988177
-0.009256303,-1.0713629
-0.014841393,-1.4332731
-0.030988485,-0.14714444
-0.042559847,2.0997767
0.002591014,0.065453276
-0.059008837,-0.9963462
0.021958575,0.48307872
0.027131885,-0.05542118
0.015551791,0.9869575
-0.06413838,-0.7864197
0.025040537,-1.5374668
0.034931675,-0.82084435
-0.017599583,-0.18850349
-0.01292935,-1.0384876
-0.027535707,1.8289104
0.027979076,0.8706883
-0.03995636,-0.48967612
-0.013378844,0.1912015
-0.025537759,-0.06258972
-0.057526454,-0.9165429
0.016940758,-0.2114983
-0.009101614,1.506834
0.018839285,0.51504403
-0.0108451545,1.857495
0.040014237,-0.15989271
0.01738511,-1.0226175
0.016933814,-0.00034478027
-0.04098098,2.1341624
0.02500987,-0.03971204
-0.013320863,0.17761102
-0.04211119,-1.3006227
-0.03852378,-0.09049859
0.040538847,-0.0946673
0.02553618,-0.61954284
-0.015076816,-1.9218156
0.0029426366,1.3104192
0.009673834,1.2638539
0.028594866,-0.77433115
-0.043164045,-0.90235096
0.017863423,-1.5241337
-0.05179368,-0.747973
0.017244622,0.34222585
-0.037685722,-0.97977763
0.0023100823,0.05800356
-0.0013950616,1.1870086
0.02583845,0.6830809
0.02685313,0.93983126
0.024382293,0.4723128
-0.005656913,1.7616515
-0.027744487,1.9913309
-0.033122286,0.11137017
-0.0073659867,-0.24346825
0.027653292,-0.8524104
-0.049238533,-0.60038894
0.04914634,-0.31674308
-0.045301825,-0.44550198
-0.0030334294,1.1090142
-0.059964433,-1.0048667
0.018921137,0.67838913
0.043470204,-0.42783177
0.019509092,-1.5853606
-0.033671454,-1.13001
-0.01267685,0.18128468
0.02751711,0.6795117
0.00052408874,1.742815
0.023483127,0.4169582
0.03450966,-0.5877
0.008197442,-0.11965158
-0.056741893,-1.0275604
0.037312865,-1.0152073
0.038605317,-0.12136384
-0.009357601,1.598049
0.016843393,0.45562065
0.038172945,-0.10510897
-0.013454914,-1.4563562
-0.0472766,-1.2464317
0.0060319304,-0.2133928
-0.03019534,-1.4709321
0.020346358,0.5416031
0.018355995,1.3149246
-0.0016553104,0.08156078
0.0037418455,0.055893414
0.022304341,-0.19180258
-0.050148264,-0.7826766
0.0063854605,0.29185766
0.023197979,0.4408862
-0.014363676,1.6747485
-0.038236648,-0.98100275
-0.006656423,1.1308786
0.01824607,0.552841
0.025767729,0.41888988
0.02727525,-1.5469803
0.0051264465,1.565409
-0.02222307,-1.3841687
-0.014421776,0.17762084
-0.04724689,2.1714704
0.0053640455,1.5585164
-0.024840489,-0.2565627
0.002891183,1.3957658
-0.01881057,-2.056292
0.026344866,0.71084714
-0.027478501,-1.4859715
-0.046132818,-1.3043994
-0.03381662,-0.30694717
0.0060866177,-0.21766011
-0.010282621,-1.5876501
0.009885699,1.5344752
0.01821974,0.36142832
-0.04239942,-1.2985713
0.023200765,1.2319762
0.018913597,0.65763706
-0.058676496,-0.8160751
-0.0042012036,1.8178121
-0.014602423,0.20261158
0.01702188,1.4176427
0.027064592,0.6373731
-0.04130307,2.079977
-0.00016327202,0.26422346
-0.02787055,-2.152689
0.0164475,0.33883774
-0.010493964,1.5662078
0.029817402,0.829979
-0.052994028,-0.6177138
0.064953506,-0.40417898
0.0028158575,-0.017825129
0.00808306,0.026704744
-0.014237776,-1.365502
-0.015078887,-0.11952336
-0.010376364,1.6434227
-0.01901175,-1.3806953
0.019959122,1.3688271
0.022577733,-0.9077492
0.028438538,-0.10389364
-0.0017098188,1.0465578
-0.041486606,2.0964367
-0.006200388,0.24058945
-0.036430076,-0.9817634
-0.02146481,1.8338534
0.01840365,0.60411793
0.015520707,1.2226306
-0.047609016,-0.8262016
0.020040303,0.55645186
-0.038031727,-0.9319901
0.010284677,1.2625501
0.011274442,-0.11317737
0.0037947148,0.038454793
0.027820125,0.79841983
-0.003111899,-1.0927277
-0.050379753,-1.2459517
-0.026134133,-0.25152713
-0.049141005,-0.61146784
0.002140984,1.7720962
-0.030298904,0.00030156597
0.027085543,0.7069037
0.020164818,0.5472439
0.02452676,0.42912495
0.023651242,-0.85229415
-0.036387414,-0.33263522
0.056208193,-0.34855682
-0.050243437,-1.1790453
0.026936814,0.5658273
-0.036730483,2.0691702
0.008354276,1.2373049
-0.03900917,-0.55994856
0.040005356,-0.38278216
0.019050121,-0.015763607
-0.030301884,-0.11572282
0.027197078,-0.8900133
0.047297075,-0.18995598
-0.046226174,-0.6007585
0.015377402,0.4612584
0.0051351637,0.35758662
0.052727163,-0.34437478
-0.037894577,-0.34859914
0.02613233,0.6665955
0.028128564,0.81597906
-0.034214303,0.11862132
-0.029384136,-2.1493316
0.018493906,0.5101609
0.022207588,1.243553
0.015639901,-1.0491583
0.015525788,0.5252063
-0.029515266,0.15568703
-0.04468614,-0.389116
0.024985492,0.4345019
0.0064233392,-1.8111833
0.02052699,-1.3059636
0.0029449165,-0.23582457
0.0068594217,0.011892928
0.0016584545,0.96279925
-0.03870651,-0.5377426
-0.0656915,-0.8598731
-0.0011036694,1.3533362
0.02050288,0.7073782
0.040394306,-1.0373886
-0.016716734,0.17420103
-0.037367225,-2.270001
-0.010737851,1.6286306
-0.020997882,0.19003972
-0.016419992,-1.585062
-0.052830398,-0.73349714
0.029157668,0.6614368
-0.015894324,1.7314876
0.018702641,0.92814267
-0.026229367,-0.28179675
-0.056920707,-1.0177091
-0.02796325,-0.15770379
0.015357867,0.36937088
-0.015096784,-2.010517
-0.053458735,-1.0809027
0.026303798,0.51536685
-0.032948077,-2.2086852
0.011361182,-0.12079335
0.017760828,0.5020929
-0.022574916,1.772806
-0.03910233,-2.2836804
-0.0012832731,1.7869211
-0.01471971,-1.3265384
-0.030852005,1.9213011
-0.00910911,-0.30363393
0.024714872,0.42769915
-0.059482187,-0.90395993
0.003403306,0.95349854
0.03147295,-0.5578076
0.022807851,-0.1384809
-0.01749584,1.7584682
0.02789642,-0.11432518
0.0217212,1.0765767
0.0012326092,1.8262209
-0.025489002,1.8261335
-0.019199923,-1.2609357
-0.020353034,-0.92629844
0.013998404,1.4523225
0.022956043,1.113992
-0.040417165,0.11341562
-0.04106699,-0.9434072
0.02837351,0.87288755
0.006041512,1.1797804
-0.008920848,1.5048949
-0.03583853,-0.419227
0.032852337,-0.26325876
-0.021685556,-0.32777333
-0.01402016,0.17179905
-0.0073378533,1.5469018
0.030342668,-0.86389214
0.026319802,0.5073747
0.017810285,0.012737129
-0.0005598664,0.015089216
0.023153275,0.46680486
0.05767633,-0.25130227
0.015138805,1.3374208
-0.016137749,1.6185497
-0.018867329,-1.6102694
-0.0014597923,0.08544455
0.018669724,1.3977195
-0.00852026,-1.1093382
-0.0320521,-2.182712
0.013099834,0.7387405
-0.051758125,-0.6895614
-0.008638069,-1.5466969
0.02901715,0.653867
-0.04376915,-0.38304824
-0.022533685,-0.27998197
-0.024253279,1.7712001
-0.011181429,-1.6349925
-0.0018499494,1.1682225
-0.053927913,-0.9639219
0.012597367,-0.9856364
0.008710042,1.296315
0.017497554,-0.77600646
0.017931297,0.535953
-0.029469416,-0.23155457
-0.054181024,-0.52189183
-0.012384877,1.613109
-0.03387852,-0.32107627
-0.03223583,-1.085052
0.028238416,-0.0594709
-0.055623323,-0.7445526
0.030160248,-0.7870875
-0.008522302,1.3429532
0.024277568,0.7133269
-0.0023502111,0.053136945
0.0007017404,0.84199476
-0.02170764,-1.3462276
0.010497645,0.03377351
-0.051631063,-0.8657151
-0.045608923,-1.2788879
-0.04910429,-1.2637819
-0.0076504797,0.9930452
0.018120512,-1.1974576
-0.055451185,-0.7697614
-0.027669236,-0.29057503
0.018182471,0.5421959
0.009460896,1.554433
-0.05345103,-0.63108873
-0.023550272,-1.1478997
0.058764637,-0.15293477
-0.027491108,-0.15580305
0.02413024,0.4250344
-0.027666658,-0.20124473
0.036472544,-0.1947252
0.0013518184,0.010214236
-0.018020228,0.1600325
0.006485656,0.009556217
0.019972041,-1.3494056
0.027237162,-0.07184902
-0.013773635,-1.375933
-0.04060918,-1.3956829
-0.044854105,2.1750677
-0.036896184,-0.95043194
-0.0050836504,-1.6116145
0.0046005994,1.5647596
0.0078045726,0.3061872
0.028053328,0.59866035
0.015847206,1.4358695
0.0241559,-0.8940892
-0.047739044,-0.78444624
0.018825263,1.3806578
-0.0183004,0.16250716
0.052930802,-0.42693406
-0.0032984316,0.08854346
-0.0063277036,-0.059619535
0.0019644946,0.8716719
-0.0019455403,0.98490024
-0.0049599856,-1.1129963
0.02572389,0.4660586
0.027761698,0.60870314
0.018566608,-0.792638
-0.00217174,1.3542475
-0.027303383,-0.17279023
0.020774066,0.68455875
0.0037240386,-0.021894239
0.02539812,0.41569299
0.001409635,1.552149
0.006702885,0.88778526
-0.023052514,-1.2719586
0.0049019307,0.034172405
0.025134087,-0.088889435
-0.060576156,-0.6734998
-0.053667903,-0.6306972
-0.01730889,0.20284066
-0.032355756,-2.197369
-0.0023206323,0.254582
-0.020978585,1.8196669
-0.050038815,-1.1902423
0.02123329,1.0899183
-0.0041080564,0.24765871
0.013526723,0.6849677
0.013927668,1.020989
-0.0058062524,0.99684787
0.004374787,0.3555159
-0.010460213,-1.5443479
0.0029903948,0.9624201
-0.026713476,-1.2625406
-0.055590034,-0.6597231
-0.01905121,1.8233494
0.017596915,-0.79186594
-0.027817428,-1.020087
-0.0011578053,-0.07520031
-0.03535986,-0.35937268
0.025220439,0.42503017
0.019667417,-0.94629455
-0.059550643,-1.0112708
-0.053085595,-0.4871245
0.023410171,-0.09982635
-0.006285861,1.4543318
0.05636017,-0.21673557
-0.04683155,-0.76361763
-0.029143512,0.013442703
0.025870264,0.55580074
-0.057640076,-1.0936346
0.005791366,0.9329254
0.018146306,-1.3076556
-0.06623876,-0.838204
0.032589644,-0.16143546
-0.06145051,-0.729378
0.042180717,-0.20510483
0.016752377,1.3779446
-0.03195554,-0.054201562
0.015506595,1.4657505
-0.029811561,-1.1127231
-0.035040468,-0.092452876
0.030062467,-0.78367007
-0.010256991,-0.24599008
-0.034034744,-0.07981494
-0.025171965,-0.23751119
-0.018049553,-0.9518522
0.018697485,0.35647047
-0.039543644,0.11844532
0.024278566,0.4113763
0.01856777,1.2621126
-0.006357625,-0.24806988
-0.0036626458,-1.1067512
0.021235257,1.2697884
-0.030127108,-0.05048097
0.04892139,-0.20097186
-0.054878533,-0.50054085
-0.052441567,-0.69822294
-0.018230304,-1.6191633
-0.0025209785,1.2234755
0.033918947,-0.7149037
-0.049453005,-0.7783829
-0.0067192316,0.044274997
0.051107287,-0.23619942
0.018832415,0.50443864
0.0037950426,0.28054506
-0.02550824,0.17608048
0.025997281,0.4381051
-0.021397829,-1.2388145
-0.020047963,0.18157521
-0.009942159,1.7522182
0.008124381,1.34299
0.006159857,1.5802503
-0.0030252934,0.061542936
0.01831244,-0.82260495
0.01703161,0.3507061
0.03595695,-0.8227729
0.03542772,-0.18082757
-0.024866596,-1.5671902
0.0066949874,1.3559017
0.0037977397,1.59162
-0.030713886,-0.384399
-0.0006555021,-0.103504024
0.027489364,0.6673931
0.021898165,0.8029231
-0.019673318,-0.10366255
-0.024158329,-1.0800799
-0.0004030466,1.8556582
0.027326703,0.7389623
0.017596036,1.3229713
0.025219291,-0.09046922
-0.033455566,0.11452818
0.025897458,0.6063801
0.012649357,1.466645
-0.05495879,-0.7308851
0.02759093,0.5558711
-0.011759087,-1.6799928
0.012207359,0.3246804
-0.024406359,-2.1062608
0.029753104,-0.8528279
0.025882885,0.4148203
-8.3878636e-05,0.027497321
0.025730908,0.6469795
0.0047115535,1.5250514
0.024167806,0.7289195
0.016076535,0.35984868
0.018925622,-1.0548614
-0.03370437,-0.35824353
0.0013174713,0.97757417
-0.045752004,-1.2453876
-0.013332024,0.17189705
-0.05018492,-0.77080137
-0.023991704,-1.2975516
0.0026360005,1.2808915
0.015137538,0.38564664
0.008624524,0.30798006
0.048475236,-0.39490348
-0.024395153,-2.0939581
0.004028335,1.5788649
0.025833234,0.78828263
-0.029327035,-0.22650294
0.027128562,0.53731024
-0.0073209256,0.21388447
-0.028158635,0.0074830595
-0.036925346,-0.93887985
-0.054973885,-0.7156658
-0.062802255,-0.7495846
0.0069546103,1.1407305
-0.045371026,-0.47016108
0.02029486,0.6633216
-0.0016901046,-0.028630149
0.015927255,0.02834272
-0.020132646,-1.1641791
-0.025738537,0.17844684
-0.0542752,-0.68588626
-0.034717053,-0.10331268
-0.022959962,1.7745091
-2.3677945e-05,1.5757248
-0.039151937,-0.9570121
0.0146548,0.5184783
-0.016569123,-2.028853
0.013214365,-0.10534288
-0.012517735,0.19475523
0.025978923,0.42805523
0.022102833,1.1849381
0.027821481,-0.7844191
0.0007903874,-0.0152193345
0.014715552,0.34385788
0.027772889,0.77393454
0.009796053,-0.07087733
-0.009690523,1.52651
-0.0038245618,1.1253135
-0.0583366,-1.0694863
0.02319856,-0.0063360306
0.020585924,0.37264395
0.006945625,1.2433671
-0.014374182,-0.32831758
0.025823042,0.47359765
-0.016006336,1.6303998
-0.012248665,1.871857
-0.040837914,-0.39491034
-0.004663065,0.88279665
-0.050789416,-0.71399343
-0.025098369,-1.5393201
-0.057501897,2.371401
0.05093813,-0.4331562
-0.038842604,-0.42590666
0.02765952,0.7254227
0.012932375,0.31759626
-0.013217792,-1.7636803
0.014866859,0.35098487
0.0065535605,1.1950412
0.018541858,0.60237026
-0.020460352,-1.8079652
0.020070389,-1.2059493
0.02010189,-0.9391053
0.023093313,0.4716816
-0.0008999109,-0.009702088
0.010363907,-0.011143979
-0.046873927,-0.82919306
-0.014938891,-0.95535195
-0.0053195506,0.27120364
0.0020386875,1.7948701
-0.02746199,-0.02881639
-0.034776688,-0.4700517
-0.02458632,-1.1061695
0.0013787299,1.4528545
0.025710225,-0.74794084
-0.036097407,-0.08410566
-0.033603907,-0.06829406
-0.0599709,-0.99444056
0.014493674,1.4488922
-0.03732273,-0.9747151
0.0060973465,-0.027644947
-0.028326526,-0.3573246
-8.0645084e-05,0.043522332
0.028176442,0.76757675
-0.022255912,-1.1356325
-0.0015234202,1.2013829
-0.00815101,-1.01138
-0.015357837,-1.427197
-0.029267132,-0.32088864
0.027678907,-1.652322
0.017754525,-1.1677815
0.026096925,0.42389423
0.01008527,0.036662534
-0.020119041,0.1570926
0.0017994642,1.6226571
-0.042415738,2.1072445
-0.026361808,-0.048091047
-0.042687148,0.087827675
-0.030585915,-1.4570075
-0.017527312,0.16487154
0.018330663,0.5758842
-0.021325558,-1.1817834
0.023008406,0.70763797
0.02196066,1.1463221
-0.010979027,-0.3008871
2.8043985e-05,0.92015797
-0.041528016,0.10353198
-0.015428111,-0.9687565
-0.056041658,-0.75731915
-0.0016747713,-1.073089
-0.044020206,-0.6566749
-0.029725567,-0.056463543
-0.047711104,-0.63521886
-0.05104679,-1.1878363
-0.040699795,-0.87011087
-0.031063095,1.9294425
-0.008047342,1.4744089
0.026064143,-0.022288255
0.019791365,-0.9293363
-0.015070483,-1.6479381
0.012604162,-0.04631326
-0.028263986,0.16093038
0.019254312,0.012543257
-0.018367156,-2.029879
-0.042364642,-0.5637957
0.065260135,-0.1869097
-0.01417917,-2.1020622
0.019514456,1.2434139
-0.048126385,-1.213685
0.014283016,1.040032
0.017511398,-0.82630044
-0.012885541,0.1788671
0.011857942,1.2394767
-0.027223155,-0.24561818
0.008630291,0.030287921
0.00769569,0.0076454077
0.022797272,0.43683988
0.025703862,0.8674093
-0.0070657134,0.22156574
0.0157485,0.029015291
0.008621633,0.30911225
0.019723624,1.3039017
0.00090920925,0.83948785
-0.011945292,1.631933
-0.043751657,-0.8036199
-0.04823771,-1.2515651
0.02664949,0.47566116
0.025339216,0.43719035
0.007425025,1.1565841
0.0314036,-0.12725496
-0.058731064,-0.9413242
0.025571719,0.7521704
0.024158537,-0.83634925
-0.049348056,-0.80178064
-0.028714567,0.045068294
0.028595656,0.84501356
-0.04218714,-0.89359885
0.026418671,-0.88974005
-0.016916245,-0.09264474
-0.038156003,-2.2815819
0.03368184,-0.03677932
0.014988035,1.3609798
0.0011682957,0.26635683
0.0044728816,1.2477849
0.031452015,-0.096050955
0.015404493,0.36170906
-0.008855298,-0.048066843
0.024438202,0.5835232
-0.027824849,-0.02510957
-0.028958142,-2.1551225
0.025440231,0.5279373
-0.012422249,1.6968992
0.027165443,0.820978
0.023285046,0.74750245
-0.0015967935,0.082772724
-0.0036308318,1.447167
-0.03889519,0.073398955
0.00914453,1.5984762
0.01023747,0.0012117801
-0.047341496,-1.1154466
0.026378319,0.46613705
-0.028878152,-2.1514864
-0.057328373,2.37595
-0.03533435,-0.50864726
-0.057702705,-0.7599056
-0.03137493,-0.28321356
-0.0049546063,0.0916384
-0.0315205,0.08089019
-0.036607727,-0.37887686
-0.036186546,-0.4111001
-0.00034034252,1.6786114
0.012368605,0.034802087
-0.024041072,-1.3016566
0.0025696158,0.27837133
-0.034536734,-2.2767603
-0.005085483,1.0876777
0.026396215,0.7188194
0.013485447,0.6601096
-0.0018677413,1.3988036
0.014991,1.3420132
0.02582559,-1.467841
-0.059983745,-0.8480312
-0.015755668,1.7704881
0.02865322,0.86229426
0.00080387294,-0.16793483
-0.017303616,1.77819
-0.005827233,0.04986421
0.01488243,0.032065254
-0.018182665,-1.3883463
-0.012762308,0.23530383
-0.015364736,-1.0018178
-0.002586931,0.93967223
-0.03332755,-0.35726708
-0.005534768,0.24304132
-0.027294993,0.16285926
0.051041514,-0.3336848
-0.005873576,0.22719331
-0.013803124,-1.029268
0.020901054,0.51197696
0.018744394,0.4994961
0.028587878,0.84238416
-0.021588758,-0.024184465
-0.010929197,0.23676404
-0.038202733,-0.36392474
-0.018616736,-0.98091424
-0.0288959,-0.023070432
0.027086034,0.6300817
-0.03471665,0.028140135
-0.06298208,-0.9207978
-0.06692767,-0.8192704
0.026628748,0.6971035
-0.046788663,-0.85298514
-0.03227429,-1.1368808
0.024940386,0.45719546
-0.031531945,-1.0361028
0.028242096,0.77951753
-0.0069295764,-1.5173864
-0.01269719,1.5859962
0.017646626,0.45475185
0.019561797,0.6628406
-0.02971439,-0.15069345
-0.0041199178,0.0759418
0.019898877,0.58888996
0.02705367,0.6776397
-0.016254842,1.7061721
-0.013137028,-1.7438363
-0.027898535,-1.0079536
0.00859499,1.4982399
0.03593421,-0.11106162
-0.03772746,-0.4325804
-0.027009472,-1.0706794
0.014544889,1.1883954
0.0038341135,1.583563
0.022524804,0.48413098
-0.014607713,1.6780105
-0.017039776,0.16972575
0.0014338642,0.020357165
0.008422971,0.8235008
0.006523803,-1.0359907
-0.022733018,-0.39197367
-0.05451876,-0.74146324
-0.045201734,-1.1853889
5.7414174e-05,1.3712987
0.0207448,-0.03465108
-0.038965404,-0.9120935
0.026036873,0.6724365
0.021406308,0.73785734
-0.012544125,0.18115969
0.022155032,-0.8211721
0.024261981,0.39608216
-0.046805143,-0.7821336
0.026006624,0.7741353
0.023787111,-0.9772198
-0.014285147,-1.995928
0.0017528534,0.9376518
-0.029952943,0.037014246
-0.016938522,-0.8973226
0.031435147,-0.10005132
0.016558424,0.34745187
0.062239528,-0.2387153
0.003189519,-1.0752679
0.026303545,0.755549
0.03424436,-0.20877108
0.018944904,-1.196151
-0.055247873,-0.7016511
-0.04145229,2.0919096
-0.023943081,1.8476545
0.0068281293,1.64628
-0.06250742,-0.7294952
-0.019892901,-0.08293117
-0.014677629,-1.0452268
0.015453756,-0.78636086
0.0014933646,1.3429253
0.02482839,0.733748
0.011678368,1.1259506
0.0044460893,1.7014227
-0.005779177,0.2590927
-0.038385868,-1.0270847
0.022072047,0.7005245
-0.0013141483,-0.2118296
-0.027795374,-0.31921148
0.01873383,0.53004014
0.06323938,-0.25742286
0.017193198,-0.03115666
-0.031017512,-0.058806393
-0.053590357,-0.5192101
-0.017831162,-1.26558
0.018819869,0.54951733
-0.007958487,-0.2396796
-0.04888703,-0.79542965
0.015889749,0.51833326
0.027880415,0.72149074
-0.010912508,1.738023
-0.0023148805,1.7114676
-0.026227564,-0.3460011
0.026624113,0.7076331
0.0062001497,1.6898248
-0.026615009,-0.2766986
-0.016891286,-1.3682625
-0.032765716,-0.42683393
0.016662866,1.2667612
-0.010136008,1.8385909
-0.0066229105,0.955093
-0.011913702,0.20280132
-0.02627112,-0.18021558
0.026897252,-0.06102799
-0.033113852,-0.41990876
-0.014049709,0.14313392
-0.04853995,-0.44476587
0.01799354,0.61728764
0.027920559,0.7648807
-0.05563669,-0.73999065
-0.05277121,-0.61469984
0.016520977,0.98701555
-0.03166166,0.0006645238
0.0007003248,0.2649657
0.00040657818,0.26478708
0.01568237,0.0056998413
0.03648138,-0.8666442
0.006883353,0.8855564
0.020506904,0.5281448
0.0259514,0.4539551
-0.02896364,-0.0022806814
-0.05910495,-1.0387334
0.026500165,-0.7691096
-0.05657439,-0.66972023
-0.003885582,0.24494798
0.0027798116,0.31839907
0.023739472,0.7136803
-0.0011404008,1.1527603
0.0058667064,0.9243575
-0.030145124,-0.05333056
-0.045934588,-0.5857331
-0.03874807,-0.99517226
-0.054512113,-1.0629213
0.018050998,0.56143385
0.029742986,-0.7454263
0.025396138,0.52223265
-0.009813473,1.577149
-0.056251958,-0.63201
0.020367697,1.3016317
0.011877015,1.0661651
0.030126572,-0.0690061
0.028622672,0.77330077
-0.022310078,-2.071597
-0.037002087,-0.32402962
-0.016231775,-1.8902944
-0.025104925,-1.2884377
-0.030358538,-1.4368314
0.007729575,1.1630609
-0.04221809,2.1038933
0.015916198,0.02003058
-0.015294209,-0.99174416
0.016101852,1.4130025
-0.057498842,-0.7702013
0.026286677,0.77865547
-0.02265215,-1.0490407
-0.03172876,-0.06218023
0.02761124,0.54920834
0.026553705,0.6221567
0.023062184,0.47626936
-0.028528318,-0.26458055
0.018722713,0.52689296
-0.002724886,0.25439793
-0.03800063,-0.3830089
-0.016304046,0.2223157
0.0065645427,0.36039728
-0.023760527,1.7995744
-0.04657224,-0.7914085
0.023684055,-0.85706234
-0.01264675,-0.06335612
-0.019717738,-0.9151594
0.021287948,0.6908828
-0.060302034,-0.5439939
0.009551689,1.4869349
-0.0023955405,1.152817
0.004095927,1.1816199
0.02102165,0.5964283
0.026594698,0.716977
-0.053831488,-0.5047335
-0.025577277,-0.049184393
-0.012870744,-0.06604704
0.018765315,-0.031028459
0.018544868,1.3318986
0.026683867,0.4101866
0.04273027,-0.97029674
-0.0014733523,0.04867446
0.01806125,1.3954701
0.026736632,-0.86112416
-0.040644377,-1.410564
0.033801258,-0.5300159
0.0070444345,0.3008564
-0.0432027,-0.88507754
-0.012685046,-1.5702839
-0.021161407,0.07932445
0.026690468,0.50221264
0.014920384,0.39853507
-0.024639651,-1.1264863
-0.0029898733,1.2318141
0.018905923,0.51457536
-0.019848704,1.8194305
-0.0136876255,1.4678919
-0.031841367,-1.0467025
0.030109033,-0.14566062
0.027552858,-0.7760264
0.009816691,1.5916901
0.0141877085,1.02682
-0.065395564,-0.9021901
-0.034360006,-0.112761445
-0.018090159,0.20024756
0.0044954717,1.6950744
0.021512344,-0.8375959
-0.014166996,0.23432514
-0.03654614,-0.43978864
0.025852144,0.66116565
-0.0056414753,1.4203811
0.028713152,-0.8696114
0.013015911,0.032816306
0.02272275,-0.0876756
0.027696282,-0.012301304
0.027646884,0.7856079
0.029544026,-0.048305493
-0.012852848,-1.040368
-0.0012607723,0.04809096
-0.04050544,-0.5361685
0.013330698,-0.13907106
0.054527,-0.22220342
-0.032957718,-0.06769755
-0.0594548,-1.0013433
0.024229005,1.0975767
0.017341122,-1.4033248
-0.06596202,-0.88651466
0.020774364,1.2622814
-0.005742401,1.0219506
-0.04334949,-0.37157947
-0.027210698,-1.493584
-0.022961006,-1.2930326
0.02687031,-0.66103363
-0.014561087,1.6851515
-0.0025940984,1.514812
0.026841253,0.7869927
-0.017411888,-1.3734348
-0.00020937622,0.26392657
0.024931535,0.40155083
0.0046928376,0.27632523
-0.03076081,1.9223747
-0.019320682,1.7912309
-0.03104797,-0.037967227
-0.027272701,-0.010907468
0.0023064017,1.2838553
-0.022889271,1.7804062
-0.055908263,-0.71620905
